curated_chunk_id,curated_section_id,year,chunk_index,title,theme,source_type,original_start_pdf_page,original_end_pdf_page,word_count
CUR2019_S005_C018,CUR2019_S005,2019,18,Kunskapsbaserad vård,ovrigt,legacy_title_located_in_original_report,59,97,852
CUR2019_S005_C019,CUR2019_S005,2019,19,Kunskapsbaserad vård,ovrigt,legacy_title_located_in_original_report,59,97,434
CUR2019_S006_C001,CUR2019_S006,2019,1,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,98,116,938
CUR2019_S006_C002,CUR2019_S006,2019,2,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,98,116,853
CUR2019_S006_C003,CUR2019_S006,2019,3,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,98,116,863
CUR2019_S006_C004,CUR2019_S006,2019,4,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,98,116,850
CUR2019_S006_C005,CUR2019_S006,2019,5,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,98,116,967
CUR2019_S006_C006,CUR2019_S006,2019,6,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,98,116,940
CUR2019_S006_C007,CUR2019_S006,2019,7,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,98,116,948
CUR2019_S006_C008,CUR2019_S006,2019,8,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,98,116,856
CUR2020_S001_C001,CUR2020_S001,2020,1,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,7,7,187
CUR2020_S002_C001,CUR2020_S002,2020,1,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,7,7,187
CUR2020_S003_C001,CUR2020_S003,2020,1,Jämlik vård och omsorg,jamlikhet_och_minoritetsperspektiv,legacy_title_located_in_original_report,8,8,107
CUR2020_S004_C001,CUR2020_S004,2020,1,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,39,840
CUR2020_S004_C002,CUR2020_S004,2020,2,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,39,847
CUR2020_S004_C003,CUR2020_S004,2020,3,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,39,864
CUR2020_S004_C004,CUR2020_S004,2020,4,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,39,893
CUR2020_S004_C005,CUR2020_S004,2020,5,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,39,868
CUR2020_S004_C006,CUR2020_S004,2020,6,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,39,918
CUR2020_S004_C007,CUR2020_S004,2020,7,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,39,1010
CUR2020_S004_C008,CUR2020_S004,2020,8,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,39,876
CUR2020_S004_C009,CUR2020_S004,2020,9,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,39,860
CUR2020_S004_C010,CUR2020_S004,2020,10,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,39,901
CUR2020_S004_C011,CUR2020_S004,2020,11,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,39,873
CUR2020_S004_C012,CUR2020_S004,2020,12,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,39,854
CUR2020_S004_C013,CUR2020_S004,2020,13,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,39,863
CUR2020_S004_C014,CUR2020_S004,2020,14,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,39,861
CUR2020_S004_C015,CUR2020_S004,2020,15,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,39,852
CUR2020_S004_C016,CUR2020_S004,2020,16,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,39,160
CUR2020_S005_C001,CUR2020_S005,2020,1,Kunskapsbaserad vård och omsorg,ovrigt,legacy_title_located_in_original_report,40,66,851
CUR2020_S005_C002,CUR2020_S005,2020,2,Kunskapsbaserad vård och omsorg,ovrigt,legacy_title_located_in_original_report,40,66,856
CUR2020_S005_C003,CUR2020_S005,2020,3,Kunskapsbaserad vård och omsorg,ovrigt,legacy_title_located_in_original_report,40,66,857
CUR2020_S005_C004,CUR2020_S005,2020,4,Kunskapsbaserad vård och omsorg,ovrigt,legacy_title_located_in_original_report,40,66,860
CUR2020_S005_C005,CUR2020_S005,2020,5,Kunskapsbaserad vård och omsorg,ovrigt,legacy_title_located_in_original_report,40,66,858
CUR2020_S005_C006,CUR2020_S005,2020,6,Kunskapsbaserad vård och omsorg,ovrigt,legacy_title_located_in_original_report,40,66,869
CUR2020_S005_C007,CUR2020_S005,2020,7,Kunskapsbaserad vård och omsorg,ovrigt,legacy_title_located_in_original_report,40,66,871
CUR2020_S005_C008,CUR2020_S005,2020,8,Kunskapsbaserad vård och omsorg,ovrigt,legacy_title_located_in_original_report,40,66,861
CUR2020_S005_C009,CUR2020_S005,2020,9,Kunskapsbaserad vård och omsorg,ovrigt,legacy_title_located_in_original_report,40,66,871
CUR2020_S005_C010,CUR2020_S005,2020,10,Kunskapsbaserad vård och omsorg,ovrigt,legacy_title_located_in_original_report,40,66,847
CUR2020_S005_C011,CUR2020_S005,2020,11,Kunskapsbaserad vård och omsorg,ovrigt,legacy_title_located_in_original_report,40,66,834
CUR2020_S005_C012,CUR2020_S005,2020,12,Kunskapsbaserad vård och omsorg,ovrigt,legacy_title_located_in_original_report,40,66,865
CUR2020_S005_C013,CUR2020_S005,2020,13,Kunskapsbaserad vård och omsorg,ovrigt,legacy_title_located_in_original_report,40,66,332
CUR2020_S006_C001,CUR2020_S006,2020,1,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,856
CUR2020_S006_C002,CUR2020_S006,2020,2,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,861
CUR2020_S006_C003,CUR2020_S006,2020,3,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,871
CUR2020_S006_C004,CUR2020_S006,2020,4,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,872
CUR2020_S006_C005,CUR2020_S006,2020,5,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,857
CUR2020_S006_C006,CUR2020_S006,2020,6,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,866
CUR2020_S006_C007,CUR2020_S006,2020,7,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,859
CUR2020_S006_C008,CUR2020_S006,2020,8,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,844
CUR2020_S006_C009,CUR2020_S006,2020,9,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,854
CUR2020_S006_C010,CUR2020_S006,2020,10,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,850
CUR2020_S006_C011,CUR2020_S006,2020,11,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,864
CUR2020_S006_C012,CUR2020_S006,2020,12,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,847
CUR2020_S006_C013,CUR2020_S006,2020,13,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,848
CUR2020_S006_C014,CUR2020_S006,2020,14,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,844
CUR2020_S006_C015,CUR2020_S006,2020,15,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,877
CUR2020_S006_C016,CUR2020_S006,2020,16,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,859
CUR2020_S006_C017,CUR2020_S006,2020,17,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,853
CUR2020_S006_C018,CUR2020_S006,2020,18,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,864
CUR2020_S006_C019,CUR2020_S006,2020,19,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,852
CUR2020_S006_C020,CUR2020_S006,2020,20,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,968
CUR2020_S006_C021,CUR2020_S006,2020,21,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,870
CUR2020_S006_C022,CUR2020_S006,2020,22,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,857
CUR2020_S006_C023,CUR2020_S006,2020,23,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,890
CUR2020_S006_C024,CUR2020_S006,2020,24,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,975
CUR2020_S006_C025,CUR2020_S006,2020,25,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,926
CUR2020_S006_C026,CUR2020_S006,2020,26,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,962
CUR2020_S006_C027,CUR2020_S006,2020,27,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,1007
CUR2020_S006_C028,CUR2020_S006,2020,28,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,67,126,700
CUR2021_S001_C001,CUR2021_S001,2021,1,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,7,7,187
CUR2021_S002_C001,CUR2021_S002,2021,1,Jämlik vård och omsorg,jamlikhet_och_minoritetsperspektiv,legacy_title_located_in_original_report,8,42,840
CUR2021_S002_C002,CUR2021_S002,2021,2,Jämlik vård och omsorg,jamlikhet_och_minoritetsperspektiv,legacy_title_located_in_original_report,8,42,868
CUR2021_S002_C003,CUR2021_S002,2021,3,Jämlik vård och omsorg,jamlikhet_och_minoritetsperspektiv,legacy_title_located_in_original_report,8,42,852
CUR2021_S002_C004,CUR2021_S002,2021,4,Jämlik vård och omsorg,jamlikhet_och_minoritetsperspektiv,legacy_title_located_in_original_report,8,42,880
CUR2021_S002_C005,CUR2021_S002,2021,5,Jämlik vård och omsorg,jamlikhet_och_minoritetsperspektiv,legacy_title_located_in_original_report,8,42,877
CUR2021_S002_C006,CUR2021_S002,2021,6,Jämlik vård och omsorg,jamlikhet_och_minoritetsperspektiv,legacy_title_located_in_original_report,8,42,868
CUR2021_S002_C007,CUR2021_S002,2021,7,Jämlik vård och omsorg,jamlikhet_och_minoritetsperspektiv,legacy_title_located_in_original_report,8,42,868
CUR2021_S002_C008,CUR2021_S002,2021,8,Jämlik vård och omsorg,jamlikhet_och_minoritetsperspektiv,legacy_title_located_in_original_report,8,42,875
CUR2021_S002_C009,CUR2021_S002,2021,9,Jämlik vård och omsorg,jamlikhet_och_minoritetsperspektiv,legacy_title_located_in_original_report,8,42,871
CUR2021_S002_C010,CUR2021_S002,2021,10,Jämlik vård och omsorg,jamlikhet_och_minoritetsperspektiv,legacy_title_located_in_original_report,8,42,887
CUR2021_S002_C011,CUR2021_S002,2021,11,Jämlik vård och omsorg,jamlikhet_och_minoritetsperspektiv,legacy_title_located_in_original_report,8,42,872
CUR2021_S002_C012,CUR2021_S002,2021,12,Jämlik vård och omsorg,jamlikhet_och_minoritetsperspektiv,legacy_title_located_in_original_report,8,42,870
CUR2021_S002_C013,CUR2021_S002,2021,13,Jämlik vård och omsorg,jamlikhet_och_minoritetsperspektiv,legacy_title_located_in_original_report,8,42,924
CUR2021_S002_C014,CUR2021_S002,2021,14,Jämlik vård och omsorg,jamlikhet_och_minoritetsperspektiv,legacy_title_located_in_original_report,8,42,894
CUR2021_S002_C015,CUR2021_S002,2021,15,Jämlik vård och omsorg,jamlikhet_och_minoritetsperspektiv,legacy_title_located_in_original_report,8,42,856
CUR2021_S002_C016,CUR2021_S002,2021,16,Jämlik vård och omsorg,jamlikhet_och_minoritetsperspektiv,legacy_title_located_in_original_report,8,42,827
CUR2021_S002_C017,CUR2021_S002,2021,17,Jämlik vård och omsorg,jamlikhet_och_minoritetsperspektiv,legacy_title_located_in_original_report,8,42,331
CUR2021_S003_C001,CUR2021_S003,2021,1,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,854
CUR2021_S003_C002,CUR2021_S003,2021,2,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,854
CUR2021_S003_C003,CUR2021_S003,2021,3,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,859
CUR2021_S003_C004,CUR2021_S003,2021,4,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,861
CUR2021_S003_C005,CUR2021_S003,2021,5,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,866
CUR2021_S003_C006,CUR2021_S003,2021,6,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,874
CUR2021_S003_C007,CUR2021_S003,2021,7,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,854
CUR2021_S003_C008,CUR2021_S003,2021,8,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,875
CUR2021_S003_C009,CUR2021_S003,2021,9,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,871
CUR2021_S003_C010,CUR2021_S003,2021,10,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,862
CUR2021_S003_C011,CUR2021_S003,2021,11,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,883
CUR2021_S003_C012,CUR2021_S003,2021,12,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,875
CUR2021_S003_C013,CUR2021_S003,2021,13,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,871
CUR2021_S003_C014,CUR2021_S003,2021,14,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,860
CUR2021_S003_C015,CUR2021_S003,2021,15,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,864
CUR2021_S003_C016,CUR2021_S003,2021,16,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,862
CUR2021_S003_C017,CUR2021_S003,2021,17,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,886
CUR2021_S003_C018,CUR2021_S003,2021,18,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,857
CUR2021_S003_C019,CUR2021_S003,2021,19,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,856
CUR2021_S003_C020,CUR2021_S003,2021,20,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,870
CUR2021_S003_C021,CUR2021_S003,2021,21,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,847
CUR2021_S003_C022,CUR2021_S003,2021,22,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,837
CUR2021_S003_C023,CUR2021_S003,2021,23,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,896
CUR2021_S003_C024,CUR2021_S003,2021,24,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,854
CUR2021_S003_C025,CUR2021_S003,2021,25,Kunskapsbaserad vård och,ovrigt,legacy_title_located_in_original_report,43,93,504
CUR2021_S004_C001,CUR2021_S004,2021,1,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,94,130,854
CUR2021_S004_C002,CUR2021_S004,2021,2,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,94,130,854
CUR2021_S004_C003,CUR2021_S004,2021,3,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,94,130,878
CUR2021_S004_C004,CUR2021_S004,2021,4,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,94,130,867
CUR2021_S004_C005,CUR2021_S004,2021,5,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,94,130,1039
CUR2021_S004_C006,CUR2021_S004,2021,6,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,94,130,873
CUR2021_S004_C007,CUR2021_S004,2021,7,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,94,130,882
CUR2021_S004_C008,CUR2021_S004,2021,8,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,94,130,877
CUR2021_S004_C009,CUR2021_S004,2021,9,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,94,130,853
CUR2021_S004_C010,CUR2021_S004,2021,10,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,94,130,853
CUR2021_S004_C011,CUR2021_S004,2021,11,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,94,130,848
CUR2021_S004_C012,CUR2021_S004,2021,12,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,94,130,1047
CUR2021_S004_C013,CUR2021_S004,2021,13,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,94,130,937
CUR2021_S004_C014,CUR2021_S004,2021,14,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,94,130,1068
CUR2021_S004_C015,CUR2021_S004,2021,15,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,94,130,1006
CUR2021_S004_C016,CUR2021_S004,2021,16,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,94,130,682
CUR2022_S001_C001,CUR2022_S001,2022,1,Kunskapsbaserad vård och omrsog,ovrigt,legacy_title_located_in_original_report,8,15,840
CUR2022_S001_C002,CUR2022_S001,2022,2,Kunskapsbaserad vård och omrsog,ovrigt,legacy_title_located_in_original_report,8,15,870
CUR2022_S001_C003,CUR2022_S001,2022,3,Kunskapsbaserad vård och omrsog,ovrigt,legacy_title_located_in_original_report,8,15,849
CUR2022_S002_C001,CUR2022_S002,2022,1,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,16,48,863
CUR2022_S002_C002,CUR2022_S002,2022,2,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,16,48,867
CUR2022_S002_C003,CUR2022_S002,2022,3,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,16,48,863
CUR2022_S002_C004,CUR2022_S002,2022,4,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,16,48,873
CUR2022_S002_C005,CUR2022_S002,2022,5,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,16,48,862
CUR2022_S002_C006,CUR2022_S002,2022,6,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,16,48,865
CUR2022_S002_C007,CUR2022_S002,2022,7,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,16,48,867
CUR2022_S002_C008,CUR2022_S002,2022,8,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,16,48,930
CUR2022_S002_C009,CUR2022_S002,2022,9,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,16,48,922
CUR2022_S002_C010,CUR2022_S002,2022,10,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,16,48,881
CUR2022_S002_C011,CUR2022_S002,2022,11,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,16,48,862
CUR2022_S002_C012,CUR2022_S002,2022,12,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,16,48,855
CUR2022_S002_C013,CUR2022_S002,2022,13,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,16,48,864
CUR2022_S002_C014,CUR2022_S002,2022,14,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,16,48,844
CUR2022_S002_C015,CUR2022_S002,2022,15,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,16,48,868
CUR2022_S002_C016,CUR2022_S002,2022,16,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,16,48,876
CUR2022_S002_C017,CUR2022_S002,2022,17,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,16,48,479
CUR2022_S003_C001,CUR2022_S003,2022,1,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,889
CUR2022_S003_C002,CUR2022_S003,2022,2,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,895
CUR2022_S003_C003,CUR2022_S003,2022,3,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,882
CUR2022_S003_C004,CUR2022_S003,2022,4,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,851
CUR2022_S003_C005,CUR2022_S003,2022,5,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,866
CUR2022_S003_C006,CUR2022_S003,2022,6,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,855
CUR2022_S003_C007,CUR2022_S003,2022,7,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,840
CUR2022_S003_C008,CUR2022_S003,2022,8,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,825
CUR2022_S003_C009,CUR2022_S003,2022,9,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,862
CUR2022_S003_C010,CUR2022_S003,2022,10,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,849
CUR2022_S003_C011,CUR2022_S003,2022,11,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,860
CUR2022_S003_C012,CUR2022_S003,2022,12,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,878
CUR2022_S003_C013,CUR2022_S003,2022,13,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,878
CUR2022_S003_C014,CUR2022_S003,2022,14,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,868
CUR2022_S003_C015,CUR2022_S003,2022,15,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,857
CUR2022_S003_C016,CUR2022_S003,2022,16,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,851
CUR2022_S003_C017,CUR2022_S003,2022,17,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,893
CUR2022_S003_C018,CUR2022_S003,2022,18,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,867
CUR2022_S003_C019,CUR2022_S003,2022,19,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,876
CUR2022_S003_C020,CUR2022_S003,2022,20,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,910
CUR2022_S003_C021,CUR2022_S003,2022,21,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,868
CUR2022_S003_C022,CUR2022_S003,2022,22,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,875
CUR2022_S003_C023,CUR2022_S003,2022,23,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,866
CUR2022_S003_C024,CUR2022_S003,2022,24,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,861
CUR2022_S003_C025,CUR2022_S003,2022,25,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,865
CUR2022_S003_C026,CUR2022_S003,2022,26,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,911
CUR2022_S003_C027,CUR2022_S003,2022,27,Resurser för vård och omsorg,personal_kompetens_och_resurser,legacy_title_located_in_original_report,49,102,314
CUR2022_S004_C001,CUR2022_S004,2022,1,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,103,138,852
CUR2022_S004_C002,CUR2022_S004,2022,2,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,103,138,1049
CUR2022_S004_C003,CUR2022_S004,2022,3,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,103,138,859
CUR2022_S004_C004,CUR2022_S004,2022,4,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,103,138,862
CUR2022_S004_C005,CUR2022_S004,2022,5,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,103,138,852
CUR2022_S004_C006,CUR2022_S004,2022,6,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,103,138,854
CUR2022_S004_C007,CUR2022_S004,2022,7,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,103,138,854
CUR2022_S004_C008,CUR2022_S004,2022,8,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,103,138,876
CUR2022_S004_C009,CUR2022_S004,2022,9,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,103,138,865
CUR2022_S004_C010,CUR2022_S004,2022,10,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,103,138,916
CUR2022_S004_C011,CUR2022_S004,2022,11,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,103,138,899
CUR2022_S004_C012,CUR2022_S004,2022,12,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,103,138,999
CUR2022_S004_C013,CUR2022_S004,2022,13,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,103,138,956
CUR2022_S004_C014,CUR2022_S004,2022,14,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,103,138,945
CUR2022_S004_C015,CUR2022_S004,2022,15,Tillgänglig vård och omsorg,ovrigt,legacy_title_located_in_original_report,103,138,775
CUR2023_S001_C001,CUR2023_S001,2023,1,Säker vård och omsorg,ovrigt,legacy_title_located_in_original_report,7,7,196
CUR2023_S002_C001,CUR2023_S002,2023,1,Kunskapsbaserad vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,8,184
CUR2023_S003_C001,CUR2023_S003,2023,1,Munhälsa hos äldre,munhalsa_och_tandvard,legacy_title_located_in_original_report,8,17,826
CUR2023_S003_C002,CUR2023_S003,2023,2,Munhälsa hos äldre,munhalsa_och_tandvard,legacy_title_located_in_original_report,8,17,864
CUR2023_S003_C003,CUR2023_S003,2023,3,Munhälsa hos äldre,munhalsa_och_tandvard,legacy_title_located_in_original_report,8,17,852
CUR2023_S003_C004,CUR2023_S003,2023,4,Munhälsa hos äldre,munhalsa_och_tandvard,legacy_title_located_in_original_report,8,17,671
CUR2023_S004_C001,CUR2023_S004,2023,1,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,18,34,875
CUR2023_S004_C002,CUR2023_S004,2023,2,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,18,34,880
CUR2023_S004_C003,CUR2023_S004,2023,3,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,18,34,897
CUR2023_S004_C004,CUR2023_S004,2023,4,Aktuell utveckling,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,18,34,929
