report_id,year,source_file,pdf_page,word_count
R2025,2025,D:\Data\2025-3-9487.pdf,111,247
R2025,2025,D:\Data\2025-3-9487.pdf,112,281
R2025,2025,D:\Data\2025-3-9487.pdf,113,378
R2025,2025,D:\Data\2025-3-9487.pdf,114,331
R2025,2025,D:\Data\2025-3-9487.pdf,115,342
R2025,2025,D:\Data\2025-3-9487.pdf,116,326
R2025,2025,D:\Data\2025-3-9487.pdf,117,228
R2025,2025,D:\Data\2025-3-9487.pdf,118,187
R2025,2025,D:\Data\2025-3-9487.pdf,119,227
R2025,2025,D:\Data\2025-3-9487.pdf,120,232
R2025,2025,D:\Data\2025-3-9487.pdf,121,199
R2025,2025,D:\Data\2025-3-9487.pdf,122,257
R2025,2025,D:\Data\2025-3-9487.pdf,123,358
R2025,2025,D:\Data\2025-3-9487.pdf,124,320
R2025,2025,D:\Data\2025-3-9487.pdf,125,228
R2025,2025,D:\Data\2025-3-9487.pdf,126,178
R2025,2025,D:\Data\2025-3-9487.pdf,127,142
R2025,2025,D:\Data\2025-3-9487.pdf,128,272
R2025,2025,D:\Data\2025-3-9487.pdf,129,317
R2025,2025,D:\Data\2025-3-9487.pdf,130,323
R2025,2025,D:\Data\2025-3-9487.pdf,131,316
R2025,2025,D:\Data\2025-3-9487.pdf,132,218
R2025,2025,D:\Data\2025-3-9487.pdf,133,260
R2025,2025,D:\Data\2025-3-9487.pdf,134,308
R2025,2025,D:\Data\2025-3-9487.pdf,135,374
R2025,2025,D:\Data\2025-3-9487.pdf,136,295
R2025,2025,D:\Data\2025-3-9487.pdf,137,116
R2025,2025,D:\Data\2025-3-9487.pdf,138,271
R2025,2025,D:\Data\2025-3-9487.pdf,139,397
R2025,2025,D:\Data\2025-3-9487.pdf,140,298
R2025,2025,D:\Data\2025-3-9487.pdf,141,235
R2025,2025,D:\Data\2025-3-9487.pdf,142,286
R2025,2025,D:\Data\2025-3-9487.pdf,143,170
R2025,2025,D:\Data\2025-3-9487.pdf,144,246
R2025,2025,D:\Data\2025-3-9487.pdf,145,316
R2025,2025,D:\Data\2025-3-9487.pdf,146,364
R2025,2025,D:\Data\2025-3-9487.pdf,147,348
R2025,2025,D:\Data\2025-3-9487.pdf,148,36
R2025,2025,D:\Data\2025-3-9487.pdf,149,325
R2025,2025,D:\Data\2025-3-9487.pdf,150,388
R2025,2025,D:\Data\2025-3-9487.pdf,151,375
R2025,2025,D:\Data\2025-3-9487.pdf,152,382
R2025,2025,D:\Data\2025-3-9487.pdf,153,212
R2025,2025,D:\Data\2025-3-9487.pdf,154,155
R2025,2025,D:\Data\2025-3-9487.pdf,155,212
R2025,2025,D:\Data\2025-3-9487.pdf,156,142
R2025,2025,D:\Data\2025-3-9487.pdf,157,261
R2025,2025,D:\Data\2025-3-9487.pdf,158,385
R2025,2025,D:\Data\2025-3-9487.pdf,159,376
R2025,2025,D:\Data\2025-3-9487.pdf,160,163
R2025,2025,D:\Data\2025-3-9487.pdf,161,435
R2025,2025,D:\Data\2025-3-9487.pdf,162,404
R2025,2025,D:\Data\2025-3-9487.pdf,163,396
R2025,2025,D:\Data\2025-3-9487.pdf,164,285
R2025,2025,D:\Data\2025-3-9487.pdf,165,204
R2025,2025,D:\Data\2025-3-9487.pdf,166,22
